id,station_code,sample_date,analyte,result,unit
1344,Crown 2001 Shoreline Dr.,2020-08-03T00:00:00,"Coliform, Fecal",14,cfu/100mL
1345,Crown 2001 Shoreline Dr.,2020-07-20T00:00:00,"Coliform, Fecal",4,cfu/100mL
1346,Crown 2001 Shoreline Dr.,2020-07-13T00:00:00,Enterococcus,1,cfu/100mL
1347,Crown 2001 Shoreline Dr.,2020-07-06T00:00:00,"Coliform, Fecal",21,cfu/100mL
1348,Crown 2001 Shoreline Dr.,2020-06-08T00:00:00,"Coliform, Total",520,MPN/100 mL
1349,Crown 2001 Shoreline Dr.,2020-06-08T00:00:00,Enterococcus,8,cfu/100mL
1350,Crown 2001 Shoreline Dr.,2020-05-26T00:00:00,"Coliform, Total",300,MPN/100 mL
1351,Crown 2001 Shoreline Dr.,2020-05-04T00:00:00,"Coliform, Total",250,MPN/100 mL
1352,Crown 2001 Shoreline Dr.,2020-04-27T00:00:00,Enterococcus,1,cfu/100mL
1353,Crown 2001 Shoreline Dr.,2020-04-13T00:00:00,Enterococcus,7,cfu/100mL
1354,Crown 2001 Shoreline Dr.,2020-04-06T00:00:00,"Coliform, Total",10,MPN/100 mL
1355,Crown 2001 Shoreline Dr.,2020-03-11T00:00:00,Enterococcus,83,cfu/100mL
1356,Crown 2001 Shoreline Dr.,2020-02-24T00:00:00,Enterococcus,20,cfu/100mL
1357,Crown 2001 Shoreline Dr.,2020-02-03T00:00:00,"Coliform, Fecal",180,cfu/100mL
1358,Crown 2001 Shoreline Dr.,2020-01-27T00:00:00,"Coliform, Total",30,MPN/100 mL
1359,Crown 2001 Shoreline Dr.,2020-01-27T00:00:00,Enterococcus,2,cfu/100mL
1360,Crown 2001 Shoreline Dr.,2019-12-17T00:00:00,"Coliform, Fecal",8,cfu/100mL
1361,Crown 2001 Shoreline Dr.,2019-11-18T00:00:00,Enterococcus,3,cfu/100mL
1362,Crown 2001 Shoreline Dr.,2019-10-28T00:00:00,"Coliform, Fecal",7,cfu/100mL
1363,Crown 2001 Shoreline Dr.,2019-10-28T00:00:00,Enterococcus,6,cfu/100mL
1364,Crown 2001 Shoreline Dr.,2019-10-21T00:00:00,"Coliform, Fecal",6,cfu/100mL
1365,Crown 2001 Shoreline Dr.,2019-10-21T00:00:00,Enterococcus,2,cfu/100mL
1366,Crown 2001 Shoreline Dr.,2019-10-15T00:00:00,"Coliform, Fecal",170,cfu/100mL
1367,Crown 2001 Shoreline Dr.,2019-10-07T00:00:00,Enterococcus,1,cfu/100mL
1368,Crown 2001 Shoreline Dr.,2019-09-30T00:00:00,"Coliform, Fecal",56,cfu/100mL
1369,Crown 2001 Shoreline Dr.,2019-09-16T00:00:00,"Coliform, Fecal",120,cfu/100mL
1370,Crown 2001 Shoreline Dr.,2019-09-16T00:00:00,"Coliform, Total",300,MPN/100 mL
1371,Crown 2001 Shoreline Dr.,2019-09-12T00:00:00,Enterococcus,120,cfu/100mL
1372,Crown 2001 Shoreline Dr.,2019-09-10T00:00:00,"Coliform, Total",210,MPN/100 mL
1373,Crown 2001 Shoreline Dr.,2019-08-26T00:00:00,"Coliform, Fecal",12,cfu/100mL
1374,Crown 2001 Shoreline Dr.,2019-08-26T00:00:00,"Coliform, Total",84,MPN/100 mL
1375,Crown 2001 Shoreline Dr.,2019-08-19T00:00:00,"Coliform, Total",110,MPN/100 mL
1376,Crown 2001 Shoreline Dr.,2019-08-05T00:00:00,"Coliform, Fecal",9,cfu/100mL
1377,Crown 2001 Shoreline Dr.,2019-08-05T00:00:00,"Coliform, Total",10,MPN/100 mL
1378,Crown 2001 Shoreline Dr.,2019-07-29T00:00:00,"Coliform, Total",260,MPN/100 mL
1379,Crown 2001 Shoreline Dr.,2019-07-29T00:00:00,Enterococcus,3,cfu/100mL
1380,Crown 2001 Shoreline Dr.,2019-07-22T00:00:00,"Coliform, Total",85,MPN/100 mL
1381,Crown 2001 Shoreline Dr.,2019-07-15T00:00:00,"Coliform, Fecal",28,cfu/100mL
1382,Crown 2001 Shoreline Dr.,2019-07-01T00:00:00,"Coliform, Total",260,MPN/100 mL
1383,Crown 2001 Shoreline Dr.,2019-06-24T00:00:00,"Coliform, Fecal",22,cfu/100mL
1384,Crown 2001 Shoreline Dr.,2019-06-24T00:00:00,"Coliform, Total",63,MPN/100 mL
1385,Crown 2001 Shoreline Dr.,2019-06-10T00:00:00,Enterococcus,39,cfu/100mL
1386,Crown 2001 Shoreline Dr.,2021-06-01T00:00:00,"Coliform, Total",10,MPN/100 mL
1387,Crown 2001 Shoreline Dr.,2021-06-01T00:00:00,Enterococcus,1,cfu/100mL
1388,Crown 2001 Shoreline Dr.,2021-05-24T00:00:00,"Coliform, Total",10,MPN/100 mL
1389,Crown 2001 Shoreline Dr.,2021-05-10T00:00:00,"Coliform, Total",98,MPN/100 mL
1390,Crown 2001 Shoreline Dr.,2021-04-26T00:00:00,"Coliform, Fecal",2,cfu/100mL
1391,Crown 2001 Shoreline Dr.,2021-04-05T00:00:00,"Coliform, Total",52,MPN/100 mL
1392,Crown 2001 Shoreline Dr.,2021-04-05T00:00:00,Enterococcus,49,cfu/100mL
1393,Crown 2001 Shoreline Dr.,2021-03-22T00:00:00,"Coliform, Total",41,MPN/100 mL
1394,Crown 2001 Shoreline Dr.,2021-03-08T00:00:00,"Coliform, Fecal",160,cfu/100mL
1395,Crown 2001 Shoreline Dr.,2021-01-25T00:00:00,"Coliform, Total",10,MPN/100 mL
1396,Crown 2001 Shoreline Dr.,2021-01-25T00:00:00,Enterococcus,11,cfu/100mL
1397,Crown 2001 Shoreline Dr.,2021-01-11T00:00:00,"Coliform, Fecal",15,cfu/100mL
1398,Crown 2001 Shoreline Dr.,2020-12-14T00:00:00,"Coliform, Fecal",9,cfu/100mL
1399,Crown 2001 Shoreline Dr.,2019-05-28T00:00:00,Enterococcus,8,cfu/100mL
1400,Crown 2001 Shoreline Dr.,2019-05-20T00:00:00,Enterococcus,5,cfu/100mL
1401,Crown 2001 Shoreline Dr.,2019-05-06T00:00:00,"Coliform, Fecal",9,cfu/100mL
1402,Crown 2001 Shoreline Dr.,2019-05-06T00:00:00,Enterococcus,14,cfu/100mL
1403,Crown 2001 Shoreline Dr.,2019-04-22T00:00:00,"Coliform, Fecal",4,cfu/100mL
1404,Crown 2001 Shoreline Dr.,2019-04-17T00:00:00,"Coliform, Fecal",4,cfu/100mL
1405,Crown 2001 Shoreline Dr.,2019-04-17T00:00:00,Enterococcus,1,cfu/100mL
1406,Crown 2001 Shoreline Dr.,2019-04-15T00:00:00,"Coliform, Total",6500,MPN/100 mL
1407,Crown 2001 Shoreline Dr.,2019-03-04T00:00:00,"Coliform, Total",380,MPN/100 mL
1408,Crown 2001 Shoreline Dr.,2019-02-19T00:00:00,Enterococcus,10,cfu/100mL
1409,Crown 2001 Shoreline Dr.,2020-12-14T00:00:00,"Coliform, Total",75,MPN/100 mL
1410,Crown 2001 Shoreline Dr.,2020-11-02T00:00:00,Enterococcus,2,cfu/100mL
1411,Crown 2001 Shoreline Dr.,2020-10-21T00:00:00,"Coliform, Fecal",2,cfu/100mL
1412,Crown 2001 Shoreline Dr.,2020-10-21T00:00:00,"Coliform, Total",30,MPN/100 mL
1413,Crown 2001 Shoreline Dr.,2020-10-19T00:00:00,"Coliform, Total",1600,MPN/100 mL
1414,Crown 2001 Shoreline Dr.,2020-09-28T00:00:00,"Coliform, Fecal",4,cfu/100mL
1415,Crown 2001 Shoreline Dr.,2020-09-21T00:00:00,"Coliform, Fecal",11,cfu/100mL
1416,Crown 2001 Shoreline Dr.,2020-09-21T00:00:00,Enterococcus,2,cfu/100mL
1417,Crown 2001 Shoreline Dr.,2020-09-14T00:00:00,"Coliform, Fecal",27,cfu/100mL
1418,Crown 2001 Shoreline Dr.,2020-09-08T00:00:00,"Coliform, Total",130,MPN/100 mL
1419,Crown 2001 Shoreline Dr.,2020-08-03T00:00:00,Enterococcus,3,cfu/100mL
1420,Crown 2001 Shoreline Dr.,2020-07-13T00:00:00,"Coliform, Fecal",1,cfu/100mL
1421,Crown 2001 Shoreline Dr.,2020-07-13T00:00:00,"Coliform, Total",270,MPN/100 mL
1422,Crown 2001 Shoreline Dr.,2020-06-29T00:00:00,"Coliform, Fecal",3,cfu/100mL
1423,Crown 2001 Shoreline Dr.,2020-06-29T00:00:00,"Coliform, Total",220,MPN/100 mL
1424,Crown 2001 Shoreline Dr.,2020-06-22T00:00:00,"Coliform, Fecal",4,cfu/100mL
1425,Crown 2001 Shoreline Dr.,2020-06-15T00:00:00,"Coliform, Fecal",6,cfu/100mL
1426,Crown 2001 Shoreline Dr.,2020-06-15T00:00:00,Enterococcus,1,cfu/100mL
1427,Crown 2001 Shoreline Dr.,2020-06-01T00:00:00,"Coliform, Total",150,MPN/100 mL
1428,Crown 2001 Shoreline Dr.,2020-06-01T00:00:00,Enterococcus,2,cfu/100mL
1429,Crown 2001 Shoreline Dr.,2020-05-18T00:00:00,Enterococcus,1,cfu/100mL
1430,Crown 2001 Shoreline Dr.,2020-04-13T00:00:00,"Coliform, Total",10,MPN/100 mL
1431,Crown 2001 Shoreline Dr.,2020-04-06T00:00:00,Enterococcus,1,cfu/100mL
1432,Crown 2001 Shoreline Dr.,2020-03-23T00:00:00,"Coliform, Total",190,MPN/100 mL
1433,Crown 2001 Shoreline Dr.,2020-03-23T00:00:00,Enterococcus,90,cfu/100mL
1434,Crown 2001 Shoreline Dr.,2020-02-03T00:00:00,Enterococcus,58,cfu/100mL
1435,Crown 2001 Shoreline Dr.,2019-12-02T00:00:00,"Coliform, Total",910,MPN/100 mL
1436,Crown 2001 Shoreline Dr.,2019-11-18T00:00:00,"Coliform, Total",31,MPN/100 mL
1437,Crown 2001 Shoreline Dr.,2019-10-07T00:00:00,"Coliform, Total",10,MPN/100 mL
1438,Crown 2001 Shoreline Dr.,2019-09-12T00:00:00,"Coliform, Total",540,MPN/100 mL
1439,Crown 2001 Shoreline Dr.,2019-09-03T00:00:00,"Coliform, Total",380,MPN/100 mL
1440,Crown 2001 Shoreline Dr.,2019-09-03T00:00:00,Enterococcus,7,cfu/100mL
1441,Crown 2001 Shoreline Dr.,2019-08-19T00:00:00,"Coliform, Fecal",55,cfu/100mL
1442,Crown 2001 Shoreline Dr.,2019-08-12T00:00:00,"Coliform, Total",150,MPN/100 mL
1443,Crown 2001 Shoreline Dr.,2019-08-12T00:00:00,Enterococcus,9,cfu/100mL
1444,Crown 2001 Shoreline Dr.,2019-02-04T00:00:00,"Coliform, Total",910,MPN/100 mL
1445,Crown 2001 Shoreline Dr.,2019-01-14T00:00:00,"Coliform, Total",3900,MPN/100 mL
1446,Crown 2001 Shoreline Dr.,2019-01-14T00:00:00,Enterococcus,280,cfu/100mL
1447,Crown 2001 Shoreline Dr.,2018-12-26T00:00:00,"Coliform, Total",130,MPN/100 mL
1448,Crown 2001 Shoreline Dr.,2018-12-19T00:00:00,"Coliform, Fecal",140,cfu/100mL
1449,Crown 2001 Shoreline Dr.,2018-12-17T00:00:00,"Coliform, Total",17000,MPN/100 mL
1450,Crown 2001 Shoreline Dr.,2018-11-19T00:00:00,Enterococcus,8,cfu/100mL
1451,Crown 2001 Shoreline Dr.,2018-11-07T00:00:00,Enterococcus,37,cfu/100mL
1452,Crown 2001 Shoreline Dr.,2018-11-05T00:00:00,"Coliform, Fecal",680,cfu/100mL
1453,Crown 2001 Shoreline Dr.,2018-11-05T00:00:00,Enterococcus,110,cfu/100mL
1454,Crown 2001 Shoreline Dr.,2019-07-29T00:00:00,"Coliform, Fecal",19,cfu/100mL
1455,Crown 2001 Shoreline Dr.,2019-07-08T00:00:00,"Coliform, Total",63,MPN/100 mL
1456,Crown 2001 Shoreline Dr.,2019-07-08T00:00:00,Enterococcus,3,cfu/100mL
1457,Crown 2001 Shoreline Dr.,2019-07-01T00:00:00,Enterococcus,5,cfu/100mL
1458,Crown 2001 Shoreline Dr.,2019-06-17T00:00:00,"Coliform, Fecal",6,cfu/100mL
1459,Crown 2001 Shoreline Dr.,2019-06-17T00:00:00,Enterococcus,1,cfu/100mL
1460,Crown 2001 Shoreline Dr.,2019-05-28T00:00:00,"Coliform, Total",330,MPN/100 mL
1461,Crown 2001 Shoreline Dr.,2019-05-13T00:00:00,"Coliform, Total",980,MPN/100 mL
1462,Crown 2001 Shoreline Dr.,2019-05-13T00:00:00,Enterococcus,3,cfu/100mL
1463,Crown 2001 Shoreline Dr.,2019-04-22T00:00:00,Enterococcus,1,cfu/100mL
1464,Crown 2001 Shoreline Dr.,2019-04-17T00:00:00,"Coliform, Total",85,MPN/100 mL
1465,Crown 2001 Shoreline Dr.,2019-04-02T00:00:00,"Coliform, Fecal",610,cfu/100mL
1466,Crown 2001 Shoreline Dr.,2019-03-18T00:00:00,"Coliform, Fecal",490,cfu/100mL
1467,Crown 2001 Shoreline Dr.,2019-03-18T00:00:00,Enterococcus,100,cfu/100mL
1468,Crown 2001 Shoreline Dr.,2019-03-04T00:00:00,"Coliform, Fecal",66,cfu/100mL
1469,Crown 2001 Shoreline Dr.,2018-11-05T00:00:00,"Coliform, Total",1600,MPN/100 mL
1470,Crown 2001 Shoreline Dr.,2018-09-25T00:00:00,Enterococcus,47,cfu/100mL
1471,Crown 2001 Shoreline Dr.,2018-09-17T00:00:00,Enterococcus,17,cfu/100mL
1472,Crown 2001 Shoreline Dr.,2018-09-17T00:00:00,"Coliform, Total",63,MPN/100 mL
1473,Crown 2001 Shoreline Dr.,2018-09-04T00:00:00,"Coliform, Fecal",3,cfu/100mL
1474,Crown 2001 Shoreline Dr.,2019-02-19T00:00:00,"Coliform, Total",150,MPN/100 mL
1475,Crown 2001 Shoreline Dr.,2019-02-07T00:00:00,"Coliform, Total",31,MPN/100 mL
1476,Crown 2001 Shoreline Dr.,2019-01-22T00:00:00,"Coliform, Fecal",40,cfu/100mL
1477,Crown 2001 Shoreline Dr.,2019-01-22T00:00:00,Enterococcus,23,cfu/100mL
1478,Crown 2001 Shoreline Dr.,2018-12-19T00:00:00,Enterococcus,140,cfu/100mL
1479,Crown 2001 Shoreline Dr.,2018-08-27T00:00:00,"Coliform, Total",500,MPN/100 mL
1480,Crown 2001 Shoreline Dr.,2018-08-20T00:00:00,Enterococcus,1,cfu/100mL
1481,Crown 2001 Shoreline Dr.,2018-08-06T00:00:00,"Coliform, Total",31,MPN/100 mL
1482,Crown 2001 Shoreline Dr.,2018-07-30T00:00:00,"Coliform, Total",96,MPN/100 mL
1483,Crown 2001 Shoreline Dr.,2018-07-23T00:00:00,Enterococcus,2,cfu/100mL
1484,Crown 2001 Shoreline Dr.,2018-12-17T00:00:00,"Coliform, Fecal",1100,cfu/100mL
1485,Crown 2001 Shoreline Dr.,2018-12-03T00:00:00,"Coliform, Fecal",19,cfu/100mL
1486,Crown 2001 Shoreline Dr.,2018-11-07T00:00:00,"Coliform, Fecal",190,cfu/100mL
1487,Crown 2001 Shoreline Dr.,2018-10-29T00:00:00,"Coliform, Fecal",7,cfu/100mL
1488,Crown 2001 Shoreline Dr.,2018-10-22T00:00:00,"Coliform, Fecal",290,cfu/100mL
1489,Crown 2001 Shoreline Dr.,2018-06-25T00:00:00,"Coliform, Fecal",32,cfu/100mL
1490,Crown 2001 Shoreline Dr.,2018-06-25T00:00:00,Enterococcus,9,cfu/100mL
1491,Crown 2001 Shoreline Dr.,2018-06-25T00:00:00,"Coliform, Total",290,MPN/100 mL
1492,Crown 2001 Shoreline Dr.,2018-04-30T00:00:00,Enterococcus,48,cfu/100mL
1493,Crown 2001 Shoreline Dr.,2018-04-23T00:00:00,Enterococcus,18,cfu/100mL
1494,Crown 2001 Shoreline Dr.,2018-10-15T00:00:00,Enterococcus,1,cfu/100mL
1495,Crown 2001 Shoreline Dr.,2018-10-09T00:00:00,Enterococcus,3,cfu/100mL
1496,Crown 2001 Shoreline Dr.,2018-09-11T00:00:00,"Coliform, Total",200,MPN/100 mL
1497,Crown 2001 Shoreline Dr.,2018-08-27T00:00:00,"Coliform, Fecal",190,cfu/100mL
1498,Crown 2001 Shoreline Dr.,2018-08-27T00:00:00,Enterococcus,12,cfu/100mL
1499,Crown 2001 Shoreline Dr.,2018-04-11T00:00:00,"Coliform, Fecal",130,cfu/100mL
1500,Crown 2001 Shoreline Dr.,2018-04-09T00:00:00,"Coliform, Fecal",460,cfu/100mL
1501,Crown 2001 Shoreline Dr.,2018-04-02T00:00:00,"Coliform, Fecal",15,cfu/100mL
1502,Crown 2001 Shoreline Dr.,2018-03-26T00:00:00,"Coliform, Fecal",34,cfu/100mL
1503,Crown 2001 Shoreline Dr.,2018-03-26T00:00:00,Enterococcus,42,cfu/100mL
1504,Crown 2001 Shoreline Dr.,2018-08-20T00:00:00,"Coliform, Total",110,MPN/100 mL
1505,Crown 2001 Shoreline Dr.,2018-08-13T00:00:00,Enterococcus,16,cfu/100mL
1506,Crown 2001 Shoreline Dr.,2018-08-13T00:00:00,"Coliform, Total",260,MPN/100 mL
1507,Crown 2001 Shoreline Dr.,2018-07-23T00:00:00,"Coliform, Total",140,MPN/100 mL
1508,Crown 2001 Shoreline Dr.,2018-07-09T00:00:00,"Coliform, Fecal",18,cfu/100mL
1509,Crown 2001 Shoreline Dr.,2018-07-02T00:00:00,"Coliform, Total",660,MPN/100 mL
1510,Crown 2001 Shoreline Dr.,2018-06-18T00:00:00,Enterococcus,3,cfu/100mL
1511,Crown 2001 Shoreline Dr.,2018-06-18T00:00:00,"Coliform, Total",41,MPN/100 mL
1512,Crown 2001 Shoreline Dr.,2018-06-11T00:00:00,"Coliform, Fecal",11,cfu/100mL
1513,Crown 2001 Shoreline Dr.,2018-06-04T00:00:00,"Coliform, Fecal",5,cfu/100mL
1514,Crown 2001 Shoreline Dr.,2018-03-12T00:00:00,Enterococcus,73,cfu/100mL
1515,Crown 2001 Shoreline Dr.,2018-03-12T00:00:00,"Coliform, Total",97,MPN/100 mL
1516,Crown 2001 Shoreline Dr.,2018-01-16T00:00:00,"Coliform, Fecal",16,cfu/100mL
1517,Crown 2001 Shoreline Dr.,2018-01-16T00:00:00,Enterococcus,5,cfu/100mL
1518,Crown 2001 Shoreline Dr.,2017-12-04T00:00:00,Enterococcus,25,cfu/100mL
1519,Crown 2001 Shoreline Dr.,2018-06-04T00:00:00,"Coliform, Total",340,MPN/100 mL
1520,Crown 2001 Shoreline Dr.,2018-05-29T00:00:00,"Coliform, Total",200,MPN/100 mL
1521,Crown 2001 Shoreline Dr.,2018-05-21T00:00:00,Enterococcus,5,cfu/100mL
1522,Crown 2001 Shoreline Dr.,2018-05-14T00:00:00,"Coliform, Fecal",87,cfu/100mL
1523,Crown 2001 Shoreline Dr.,2018-05-14T00:00:00,Enterococcus,13,cfu/100mL
1524,Crown 2001 Shoreline Dr.,2017-11-20T00:00:00,Enterococcus,1,cfu/100mL
1525,Crown 2001 Shoreline Dr.,2017-10-30T00:00:00,Enterococcus,50,cfu/100mL
1526,Crown 2001 Shoreline Dr.,2017-10-24T00:00:00,Enterococcus,5,cfu/100mL
1527,Crown 2001 Shoreline Dr.,2017-10-16T00:00:00,"Coliform, Fecal",510,cfu/100mL
1528,Crown 2001 Shoreline Dr.,2017-10-16T00:00:00,Enterococcus,93,cfu/100mL
1529,Crown 2001 Shoreline Dr.,2018-05-14T00:00:00,"Coliform, Total",120,MPN/100 mL
1530,Crown 2001 Shoreline Dr.,2018-04-30T00:00:00,"Coliform, Fecal",62,cfu/100mL
1531,Crown 2001 Shoreline Dr.,2018-04-30T00:00:00,"Coliform, Total",75,MPN/100 mL
1532,Crown 2001 Shoreline Dr.,2018-04-23T00:00:00,"Coliform, Total",97,MPN/100 mL
1533,Crown 2001 Shoreline Dr.,2018-03-26T00:00:00,"Coliform, Total",160,MPN/100 mL
1534,Crown 2001 Shoreline Dr.,2017-10-10T00:00:00,"Coliform, Fecal",4,cfu/100mL
1535,Crown 2001 Shoreline Dr.,2017-10-02T00:00:00,"Coliform, Fecal",83,cfu/100mL
1536,Crown 2001 Shoreline Dr.,2017-10-02T00:00:00,"Coliform, Total",120,MPN/100 mL
1537,Crown 2001 Shoreline Dr.,2017-09-25T00:00:00,"Coliform, Total",20,MPN/100 mL
1538,Crown 2001 Shoreline Dr.,2017-09-11T00:00:00,"Coliform, Total",500,MPN/100 mL
1539,Crown 2001 Shoreline Dr.,2018-03-12T00:00:00,"Coliform, Fecal",140,cfu/100mL
1540,Crown 2001 Shoreline Dr.,2018-02-28T00:00:00,Enterococcus,12,cfu/100mL
1541,Crown 2001 Shoreline Dr.,2018-02-13T00:00:00,"Coliform, Fecal",35,cfu/100mL
1542,Crown 2001 Shoreline Dr.,2018-01-16T00:00:00,"Coliform, Total",180,MPN/100 mL
1543,Crown 2001 Shoreline Dr.,2018-01-02T00:00:00,"Coliform, Fecal",29,cfu/100mL
1544,Crown 2001 Shoreline Dr.,2018-01-02T00:00:00,"Coliform, Total",10,MPN/100 mL
1545,Crown 2001 Shoreline Dr.,2017-12-04T00:00:00,"Coliform, Total",110,MPN/100 mL
1546,Crown 2001 Shoreline Dr.,2017-11-20T00:00:00,"Coliform, Fecal",21,cfu/100mL
1547,Crown 2001 Shoreline Dr.,2017-11-20T00:00:00,"Coliform, Total",63,MPN/100 mL
1548,Crown 2001 Shoreline Dr.,2017-10-30T00:00:00,"Coliform, Total",460,MPN/100 mL
1549,Crown 2001 Shoreline Dr.,2017-08-28T00:00:00,Enterococcus,4,cfu/100mL
1550,Crown 2001 Shoreline Dr.,2017-08-21T00:00:00,"Coliform, Fecal",4,cfu/100mL
1551,Crown 2001 Shoreline Dr.,2017-07-31T00:00:00,"Coliform, Fecal",1,cfu/100mL
1552,Crown 2001 Shoreline Dr.,2017-07-03T00:00:00,"Coliform, Fecal",7,cfu/100mL
1553,Crown 2001 Shoreline Dr.,2017-06-26T00:00:00,"Coliform, Fecal",18,cfu/100mL
1554,Crown 2001 Shoreline Dr.,2017-06-19T00:00:00,Enterococcus,4,cfu/100mL
1555,Crown 2001 Shoreline Dr.,2017-06-12T00:00:00,"Coliform, Fecal",21,cfu/100mL
1556,Crown 2001 Shoreline Dr.,2017-06-12T00:00:00,Enterococcus,3,cfu/100mL
1557,Crown 2001 Shoreline Dr.,2017-05-22T00:00:00,"Coliform, Fecal",120,cfu/100mL
1558,Crown 2001 Shoreline Dr.,2017-05-22T00:00:00,"Coliform, Total",890,MPN/100 mL
1559,Crown 2001 Shoreline Dr.,2017-05-08T00:00:00,"Coliform, Fecal",49,cfu/100mL
1560,Crown 2001 Shoreline Dr.,2017-05-01T00:00:00,Enterococcus,1,cfu/100mL
1561,Crown 2001 Shoreline Dr.,2017-04-24T00:00:00,Enterococcus,45,cfu/100mL
1562,Crown 2001 Shoreline Dr.,2017-04-24T00:00:00,"Coliform, Total",930,MPN/100 mL
1563,Crown 2001 Shoreline Dr.,2017-04-17T00:00:00,Enterococcus,10,cfu/100mL
1564,Crown 2001 Shoreline Dr.,2017-10-24T00:00:00,"Coliform, Total",280,MPN/100 mL
1565,Crown 2001 Shoreline Dr.,2017-10-02T00:00:00,Enterococcus,5,cfu/100mL
1566,Crown 2001 Shoreline Dr.,2017-09-19T00:00:00,"Coliform, Fecal",27,cfu/100mL
1567,Crown 2001 Shoreline Dr.,2017-09-19T00:00:00,Enterococcus,6,cfu/100mL
1568,Crown 2001 Shoreline Dr.,2017-09-11T00:00:00,Enterococcus,1,cfu/100mL
1569,Crown 2001 Shoreline Dr.,2017-04-17T00:00:00,"Coliform, Total",73,MPN/100 mL
1570,Crown 2001 Shoreline Dr.,2017-04-11T00:00:00,"Coliform, Fecal",34,cfu/100mL
1571,Crown 2001 Shoreline Dr.,2017-04-03T00:00:00,"Coliform, Total",52,MPN/100 mL
1572,Crown 2001 Shoreline Dr.,2017-03-27T00:00:00,"Coliform, Total",300,MPN/100 mL
1573,Crown 2001 Shoreline Dr.,2017-02-27T00:00:00,"Coliform, Total",960,MPN/100 mL
1574,Crown 2001 Shoreline Dr.,2017-09-05T00:00:00,"Coliform, Total",800,MPN/100 mL
1575,Crown 2001 Shoreline Dr.,2017-08-21T00:00:00,Enterococcus,7,cfu/100mL
1576,Crown 2001 Shoreline Dr.,2017-08-21T00:00:00,"Coliform, Total",110,MPN/100 mL
1577,Crown 2001 Shoreline Dr.,2017-08-14T00:00:00,"Coliform, Total",190,MPN/100 mL
1578,Crown 2001 Shoreline Dr.,2017-08-07T00:00:00,"Coliform, Fecal",63,cfu/100mL
1579,Crown 2001 Shoreline Dr.,2017-08-07T00:00:00,"Coliform, Total",220,MPN/100 mL
1580,Crown 2001 Shoreline Dr.,2017-07-31T00:00:00,"Coliform, Total",10,MPN/100 mL
1581,Crown 2001 Shoreline Dr.,2017-07-03T00:00:00,Enterococcus,1,cfu/100mL
1582,Crown 2001 Shoreline Dr.,2017-06-19T00:00:00,"Coliform, Fecal",60,cfu/100mL
1583,Crown 2001 Shoreline Dr.,2017-06-12T00:00:00,"Coliform, Total",140,MPN/100 mL
1584,Crown 2001 Shoreline Dr.,2017-05-30T00:00:00,"Coliform, Fecal",9,cfu/100mL
1585,Crown 2001 Shoreline Dr.,2017-05-01T00:00:00,"Coliform, Fecal",1,cfu/100mL
1586,Crown 2001 Shoreline Dr.,2017-04-24T00:00:00,"Coliform, Fecal",35,cfu/100mL
1587,Crown 2001 Shoreline Dr.,2017-04-11T00:00:00,"Coliform, Total",580,MPN/100 mL
1588,Crown 2001 Shoreline Dr.,2017-04-03T00:00:00,"Coliform, Fecal",1,cfu/100mL
1589,Crown 2001 Shoreline Dr.,2017-04-03T00:00:00,Enterococcus,3,cfu/100mL
1590,Crown 2001 Shoreline Dr.,2017-03-13T00:00:00,"Coliform, Total",340,MPN/100 mL
1591,Crown 2001 Shoreline Dr.,2017-02-14T00:00:00,"Coliform, Fecal",150,cfu/100mL
1592,Crown 2001 Shoreline Dr.,2017-02-14T00:00:00,"Coliform, Total",380,MPN/100 mL
1593,Crown 2001 Shoreline Dr.,2017-01-09T00:00:00,"Coliform, Fecal",330,cfu/100mL
1594,Crown 2001 Shoreline Dr.,2017-01-17T00:00:00,"Coliform, Fecal",60,cfu/100mL
1595,Crown 2001 Shoreline Dr.,2016-12-27T00:00:00,"Coliform, Total",30,MPN/100 mL
1596,Crown 2001 Shoreline Dr.,2016-12-12T00:00:00,Enterococcus,80,cfu/100mL
1597,Crown 2001 Shoreline Dr.,2016-11-29T00:00:00,Enterococcus,17,cfu/100mL
1598,Crown 2001 Shoreline Dr.,2016-11-29T00:00:00,"Coliform, Total",85,MPN/100 mL
1599,Crown 2001 Shoreline Dr.,2016-10-24T00:00:00,Enterococcus,130,cfu/100mL
1600,Crown 2001 Shoreline Dr.,2016-10-17T00:00:00,"Coliform, Fecal",160,cfu/100mL
1601,Crown 2001 Shoreline Dr.,2016-10-17T00:00:00,"Coliform, Total",2000,MPN/100 mL
1602,Crown 2001 Shoreline Dr.,2016-10-11T00:00:00,"Coliform, Fecal",10,cfu/100mL
1603,Crown 2001 Shoreline Dr.,2016-09-26T00:00:00,Enterococcus,22,cfu/100mL
1604,Crown 2001 Shoreline Dr.,2016-11-14T00:00:00,"Coliform, Fecal",15,cfu/100mL
1605,Crown 2001 Shoreline Dr.,2016-11-14T00:00:00,Enterococcus,7,cfu/100mL
1606,Crown 2001 Shoreline Dr.,2016-11-14T00:00:00,"Coliform, Total",230,MPN/100 mL
1607,Crown 2001 Shoreline Dr.,2016-10-31T00:00:00,Enterococcus,31,cfu/100mL
1608,Crown 2001 Shoreline Dr.,2016-10-11T00:00:00,Enterococcus,5,cfu/100mL
1609,Crown 2001 Shoreline Dr.,2016-09-19T00:00:00,Enterococcus,17,cfu/100mL
1610,Crown 2001 Shoreline Dr.,2016-09-14T00:00:00,Enterococcus,23,cfu/100mL
